Anekpenges,Anekpenges B,L (Brown dwarf) Star,false,L0
Taweret,Taweret A,K (Yellow-Orange) Star,true,K8
Taweret,Taweret B,M (Red dwarf) Star,false,M0
Kugaybaks,Kugaybaks,K (Yellow-Orange) Star,true,K4
Col 285 Sector WT-G a40-1,Col 285 Sector WT-G a40-1 A,L (Brown dwarf) Star,true,L6
Col 285 Sector WT-G a40-1,Col 285 Sector WT-G a40-1 B,T (Brown dwarf) Star,false,T3
Siksikabe,Siksikabe,M (Red dwarf) Star,true,M0
Hyades Sector TU-C a14-2,Hyades Sector TU-C a14-2 A,L (Brown dwarf) Star,true,L0
Hyades Sector TU-C a14-2,Hyades Sector TU-C a14-2 B,T (Brown dwarf) Star,false,T6
Hyades Sector TU-C a14-2,Hyades Sector TU-C a14-2 C,T (Brown dwarf) Star,false,T6
Serqueret,Serqueret,L (Brown dwarf) Star,true,L6
HIP 11469,HIP 11469,F (White) Star,true,F
HIP 11469,HIP 11469 5,Y (Brown dwarf) Star,false,Y0
HIP 11469,HIP 11469 10,Y (Brown dwarf) Star,false,Y4
Col 285 Sector IH-I b11-4,Col 285 Sector IH-I b11-4 A,M (Red dwarf) Star,true,M1
Col 285 Sector IH-I b11-4,Col 285 Sector IH-I b11-4 B,L (Brown dwarf) Star,false,L0
Col 285 Sector IH-I b11-4,Col 285 Sector IH-I b11-4 C,M (Red dwarf) Star,false,M4
Lauket,Lauket,M (Red dwarf) Star,true,M4
Tahuti,Tahuti,T Tauri Star,true,TTS5
HIP 115888,HIP 115888,G (White-Yellow) Star,true,G
Atun,Atun,M (Red dwarf) Star,true,M0
Ki Laufey,Ki Laufey A,M (Red dwarf) Star,true,M4
Ki Laufey,Ki Laufey B,L (Brown dwarf) Star,false,L2
Ki Laufey,Ki Laufey C,T (Brown dwarf) Star,false,T2
Ki Laufey,Ki Laufey D,L (Brown dwarf) Star,false,L5
Lentes,Lentes,K (Yellow-Orange) Star,true,K1
Tarutaalli,Tarutaalli A,M (Red dwarf) Star,true,M6
Tarutaalli,Tarutaalli B,L (Brown dwarf) Star,false,L1
HR 7468,HR 7468 A,G (White-Yellow) Star,true,G
HR 7468,HR 7468 B,K (Yellow-Orange) Star,false,K2
HR 7468,HR 7468 C,M (Red dwarf) Star,false,M1
Dheneb,Dheneb A,K (Yellow-Orange giant) Star,true,K6
Dheneb,Dheneb AB 3,Y (Brown dwarf) Star,false,Y6
Dheneb,Dheneb B,M (Red dwarf) Star,false,M3
HIP 116554,HIP 116554 A,K (Yellow-Orange) Star,true,K1
HIP 116554,HIP 116554 B,M (Red dwarf) Star,false,M2
Anani,Anani A,K (Yellow-Orange) Star,true,K5
Anani,Anani B,M (Red dwarf) Star,false,M9
Sirona,Sirona A,M (Red dwarf) Star,true,M1
Sirona,Sirona B,M (Red dwarf) Star,false,M8
Kusauts,Kusauts,K (Yellow-Orange) Star,true,K2
Narveti,Narveti A,T Tauri Star,true,TTS0
Narveti,Narveti B,T Tauri Star,false,TTS4
Coelesi,Coelesi A,F (White) Star,true,F7
Coelesi,Coelesi B,K (Yellow-Orange) Star,false,K9
Coelesi,Coelesi C,M (Red dwarf) Star,false,M5
Coelesi,Coelesi D,K (Yellow-Orange) Star,false,K0
HIP 23857,HIP 23857 A,F (White) Star,true,F5
HIP 23857,HIP 23857 B,M (Red dwarf) Star,false,M3
Kidil,Kidil A,G (White-Yellow) Star,true,G1
Kidil,Kidil B,M (Red dwarf) Star,false,M5
Jafenhar,Jafenhar A,M (Red dwarf) Star,true,M8
Jafenhar,Jafenhar B,L (Brown dwarf) Star,false,L9
Tepitio,Tepitio A,T Tauri Star,true,TTS7
Tepitio,Tepitio B,T Tauri Star,false,TTS7
HIP 40420,HIP 40420,M (Red dwarf) Star,true,M6
Nangkano,Nangkano A,M (Red dwarf) Star,true,M2
Nangkano,Nangkano B,M (Red dwarf) Star,false,M4
Nangkano,Nangkano C,L (Brown dwarf) Star,false,L7
Col 285 Sector RV-Q b20-3,Col 285 Sector RV-Q b20-3 A,M (Red dwarf) Star,true,M0
Col 285 Sector RV-Q b20-3,Col 285 Sector RV-Q b20-3 B,L (Brown dwarf) Star,false,L0
Col 285 Sector RV-Q b20-3,Col 285 Sector RV-Q b20-3 C,L (Brown dwarf) Star,false,L6
Col 285 Sector RV-Q b20-3,Col 285 Sector RV-Q b20-3 D,T (Brown dwarf) Star,false,T5
Fuamnoni,Fuamnoni,M (Red dwarf) Star,true,M5
Vendeges,Vendeges,M (Red dwarf) Star,true,M0
Col 285 Sector SQ-I b24-8,Col 285 Sector SQ-I b24-8 A,M (Red dwarf) Star,true,M0
Col 285 Sector SQ-I b24-8,Col 285 Sector SQ-I b24-8 B,T (Brown dwarf) Star,false,T0
"Yen K'an","Yen K'an A",K (Yellow-Orange) Star,true,K7
"Yen K'an","Yen K'an B",M (Red dwarf) Star,false,M4
HIP 85686,HIP 85686,K (Yellow-Orange) Star,true,K5
Makotamona,Makotamona,T (Brown dwarf) Star,true,T3
Thieh,Thieh,K (Yellow-Orange) Star,true,K8
Nemetes,Nemetes A,M (Red dwarf) Star,true,M6
Nemetes,Nemetes B,T (Brown dwarf) Star,false,T1
Nemetes,Nemetes C,L (Brown dwarf) Star,false,L5
Hyades Sector LD-S c4-28,Hyades Sector LD-S c4-28,K (Yellow-Orange) Star,true,K4
Ilyaqa,Ilyaqa A,T Tauri Star,true,TTS1
Ilyaqa,Ilyaqa B,T Tauri Star,false,TTS2
Ilyaqa,Ilyaqa C,T Tauri Star,false,TTS5
Ilyaqa,Ilyaqa D,T Tauri Star,false,TTS1
Wutha,Wutha A,M (Red dwarf) Star,true,M6
Wutha,Wutha B,M (Red dwarf) Star,false,M9
Wutha,Wutha C,L (Brown dwarf) Star,false,L2
Wutha,Wutha D,T (Brown dwarf) Star,false,T9
"Ma'apocas","Ma'apocas A",M (Red dwarf) Star,true,M3
"Ma'apocas","Ma'apocas B",M (Red dwarf) Star,false,M2
"Ma'apocas","Ma'apocas C",L (Brown dwarf) Star,false,L1
Jadlir,Jadlir,M (Red dwarf) Star,true,M5
HIP 5840,HIP 5840 A,F (White) Star,true,F4
HIP 5840,HIP 5840 B,K (Yellow-Orange) Star,false,K1
HIP 76466,HIP 76466 A,G (White-Yellow) Star,true,G9
HIP 76466,HIP 76466 B,M (Red dwarf) Star,false,M0
HIP 76466,HIP 76466 C,K (Yellow-Orange) Star,false,K7
Televelis,Televelis A,M (Red dwarf) Star,true,M1
Televelis,Televelis B,L (Brown dwarf) Star,false,L2
Televelis,Televelis C,L (Brown dwarf) Star,false,L2
Televelis,Televelis D,M (Red dwarf) Star,false,M9
Televelis,Televelis E,L (Brown dwarf) Star,false,L6
Gefjong,Gefjong A,M (Red dwarf) Star,true,M2
Gefjong,Gefjong B,T (Brown dwarf) Star,false,T1
Abrog,Abrog A,L (Brown dwarf) Star,true,L2
Abrog,Abrog B,T (Brown dwarf) Star,false,T6
Djilak,Djilak,M (Red dwarf) Star,true,M0
Toroesing,Toroesing,K (Yellow-Orange) Star,true,K3
Ross 853,Ross 853,K (Yellow-Orange) Star,true,K
LFT 300,LFT 300,M (Red dwarf) Star,true,M2
Quan Gurus,Quan Gurus,K (Yellow-Orange) Star,true,K8
LHS 6187,LHS 6187,G (White-Yellow) Star,true,G6
Bhoteganui,Bhoteganui A,K (Yellow-Orange) Star,true,K5
Bhoteganui,Bhoteganui B,M (Red dwarf) Star,false,M8
Bhoteganui,Bhoteganui C,T (Brown dwarf) Star,false,T4
Bhoteganui,Bhoteganui D,M (Red dwarf) Star,false,M7
Arietis Sector GW-W c1-8,Arietis Sector GW-W c1-8 A,K (Yellow-Orange) Star,true,K2
Arietis Sector GW-W c1-8,Arietis Sector GW-W c1-8 B,M (Red dwarf) Star,false,M6
Arietis Sector GW-W c1-8,Arietis Sector GW-W c1-8 C,M (Red dwarf) Star,false,M0
Arietis Sector GW-W c1-8,Arietis Sector GW-W c1-8 D,M (Red dwarf) Star,false,M3
Col 285 Sector MA-J b24-3,Col 285 Sector MA-J b24-3 A,M (Red dwarf) Star,true,M9
Col 285 Sector MA-J b24-3,Col 285 Sector MA-J b24-3 B,L (Brown dwarf) Star,false,L0
Pa Kazahuan,Pa Kazahuan A,M (Red dwarf) Star,true,M3
Pa Kazahuan,Pa Kazahuan B,L (Brown dwarf) Star,false,L8
Charang,Charang A,M (Red dwarf) Star,true,M3
Charang,Charang B,M (Red dwarf) Star,false,M6
Radgud,Radgud,L (Brown dwarf) Star,true,L7
Vyatsyapod,Vyatsyapod,M (Red dwarf) Star,true,M8
NLTT 27413,NLTT 27413 A,G (White-Yellow) Star,true,G2
NLTT 27413,NLTT 27413 B,K (Yellow-Orange) Star,false,K7
NLTT 27413,NLTT 27413 C,K (Yellow-Orange) Star,false,K2
NLTT 27413,NLTT 27413 D,M (Red dwarf) Star,false,M2
Xingara,Xingara,K (Yellow-Orange) Star,true,K3
Malayat,Malayat,M (Red dwarf) Star,true,M3
HIP 13674,HIP 13674 A,K (Yellow-Orange) Star,true,K4
HIP 13674,HIP 13674 B,M (Red dwarf) Star,false,M7
LTT 9141,LTT 9141,K (Yellow-Orange) Star,true,K6
HIP 14836,HIP 14836,G (White-Yellow) Star,true,G1
Kuungunitou,Kuungunitou,G (White-Yellow) Star,true,G3
Narkinnaq,Narkinnaq,K (Yellow-Orange) Star,true,K4
Tiliala,Tiliala,G (White-Yellow) Star,true,G3
Li Jiu,Li Jiu,M (Red dwarf) Star,true,M0
Kites,Kites,K (Yellow-Orange) Star,true,K5
Orule,Orule,M (Red dwarf) Star,true,M1
Kholhouvun,Kholhouvun,K (Yellow-Orange) Star,true,K2
Njamanachi,Njamanachi,M (Red dwarf) Star,true,M8
Madimo,Madimo,M (Red dwarf) Star,true,M3
Wallicheo,Wallicheo A,M (Red dwarf) Star,true,M2
Wallicheo,Wallicheo B,M (Red dwarf) Star,false,M6
Findbhair,Findbhair A,M (Red dwarf) Star,true,M2
Findbhair,Findbhair B,L (Brown dwarf) Star,false,L7
LTT 17868,LTT 17868,M (Red dwarf) Star,true,M2
Vasak,Vasak A,M (Red dwarf) Star,true,M3
Vasak,Vasak B,L (Brown dwarf) Star,false,L2
Vasak,Vasak C,M (Red dwarf) Star,false,M9
Mebechtani,Mebechtani,M (Red dwarf) Star,true,M1
Eitha Di,Eitha Di A,K (Yellow-Orange) Star,true,K5
Eitha Di,Eitha Di B,M (Red dwarf) Star,false,M7
LP 254-40,LP 254-40,K (Yellow-Orange) Star,true,K9
Nayahun,Nayahun A,M (Red dwarf) Star,true,M1
Nayahun,Nayahun B,M (Red dwarf) Star,false,M9
Nayahun,Nayahun C,L (Brown dwarf) Star,false,L5
Bharu,Bharu A,M (Red dwarf) Star,true,M7
Bharu,Bharu B,L (Brown dwarf) Star,false,L5
Bharu,Bharu C,L (Brown dwarf) Star,false,L6
HIP 58083,HIP 58083 A,K (Yellow-Orange) Star,true,K5
HIP 58083,HIP 58083 B,M (Red dwarf) Star,false,M9
Peragi,Peragi,M (Red dwarf) Star,true,M3
Xuang Wa,Xuang Wa,M (Red dwarf) Star,true,M4
Suddene,Suddene,G (White-Yellow) Star,true,G2
LTT 7669,LTT 7669,K (Yellow-Orange giant) Star,true,K2
Yokudi,Yokudi A,M (Red dwarf) Star,true,M1
Yokudi,Yokudi B,M (Red dwarf) Star,false,M6
LP 681-91,LP 681-91 A,M (Red dwarf) Star,true,M1
LP 681-91,LP 681-91 B,L (Brown dwarf) Star,false,L0
LP 681-91,LP 681-91 C,T (Brown dwarf) Star,false,T3
HIP 69767,HIP 69767,M (Red dwarf) Star,true,M5
Kipgen Mu,Kipgen Mu,M (Red dwarf) Star,true,M3
Arambe,Arambe A,M (Red dwarf) Star,true,M1
Arambe,Arambe B,L (Brown dwarf) Star,false,L0
Arambe,Arambe C,L (Brown dwarf) Star,false,L8
Arambe,Arambe D,T (Brown dwarf) Star,false,T0
Hermid,Hermid A,K (Yellow-Orange) Star,true,K9
Hermid,Hermid B,M (Red dwarf) Star,false,M2
Haidjaram,Haidjaram,G (White-Yellow) Star,true,G7
Kholhoujem,Kholhoujem A,M (Red dwarf) Star,true,M3
Kholhoujem,Kholhoujem B,L (Brown dwarf) Star,false,L4
Lezaei,Lezaei,M (Red dwarf) Star,true,M1
Unkuan Di,Unkuan Di A,M (Red dwarf) Star,true,M8
Unkuan Di,Unkuan Di B,L (Brown dwarf) Star,false,L7
Sawadbhakui,Sawadbhakui,M (Red dwarf) Star,true,M1
Tsimaskara,Tsimaskara A,G (White-Yellow) Star,true,G9
Tsimaskara,Tsimaskara B,M (Red dwarf) Star,false,M6
Col 285 Sector TK-E c12-16,Col 285 Sector TK-E c12-16 A,K (Yellow-Orange) Star,true,K8
Col 285 Sector TK-E c12-16,Col 285 Sector TK-E c12-16 B,M (Red dwarf) Star,false,M8
Pauish,Pauish,M (Red dwarf) Star,true,M8
HIP 116045,HIP 116045 A,K (Yellow-Orange) Star,true,K0
HIP 116045,HIP 116045 B,K (Yellow-Orange) Star,false,K8
Veleti,Veleti A,M (Red dwarf) Star,true,M5
Veleti,Veleti B,L (Brown dwarf) Star,false,L4
Cofalyaqa,Cofalyaqa,F (White) Star,true,F8
Piscium Sector BQ-Y b0,Piscium Sector BQ-Y b0,M (Red dwarf) Star,true,M4
HIP 7852,HIP 7852 A,G (White-Yellow) Star,true,G1
HIP 7852,HIP 7852 B,M (Red dwarf) Star,false,M3
HIP 8972,HIP 8972,M (Red dwarf) Star,true,M1
HIP 1306,HIP 1306,G (White-Yellow) Star,true,G
Eravins,Eravins,F (White) Star,true,F8
HIP 6108,HIP 6108,A (Blue-White) Star,true,A8
HIP 6108,HIP 6108 3,Y (Brown dwarf) Star,false,Y0
Indraseno,Indraseno A,M (Red dwarf) Star,true,M2
Indraseno,Indraseno B,M (Red dwarf) Star,false,M8
HR 2551,HR 2551,A (Blue-White) Star,true,A1
HR 2551,HR 2551 4,Y (Brown dwarf) Star,false,Y3
HR 2551,HR 2551 5,Y (Brown dwarf) Star,false,Y4
CD-30 11949,CD-30 11949 A,F (White) Star,true,F2
CD-30 11949,CD-30 11949 B,M (Red dwarf) Star,false,M2
HIP 23100,HIP 23100,F (White) Star,true,F3
Hemez,Hemez A,K (Yellow-Orange) Star,true,K8
Hemez,Hemez B,L (Brown dwarf) Star,false,L8
Sapiety,Sapiety,K (Yellow-Orange) Star,true,K6
LTT 2277,LTT 2277,F (White) Star,true,F5
Kraudji,Kraudji A,M (Red dwarf) Star,true,M2
Kraudji,Kraudji B,M (Red dwarf) Star,false,M7
HR 115,HR 115,F (White) Star,true,F1
HR 115,HR 115 1,T (Brown dwarf) Star,false,T8
HR 115,HR 115 2,Y (Brown dwarf) Star,false,Y0
HR 115,HR 115 3,Y (Brown dwarf) Star,false,Y6
Ceti Sector CL-Y d55,Ceti Sector CL-Y d55,F (White) Star,true,F6
Karnae,Karnae,K (Yellow-Orange) Star,true,K1
Jukarisagi,Jukarisagi A,M (Red dwarf) Star,true,M6
Jukarisagi,Jukarisagi B,M (Red dwarf) Star,false,M9
Jukarisagi,Jukarisagi C,T (Brown dwarf) Star,false,T0
Hatmehing,Hatmehing A,F (White) Star,true,F0
Hatmehing,Hatmehing B,F (White) Star,false,F5
Hatmehing,Hatmehing C,M (Red dwarf) Star,false,M3
Canahati,Canahati,K (Yellow-Orange) Star,true,K1
Nijuhty,Nijuhty A,G (White-Yellow) Star,true,G7
Nijuhty,Nijuhty B,M (Red dwarf) Star,false,M5
Wolf 411,Wolf 411,K (Yellow-Orange) Star,true,K9
Wardins,Wardins,M (Red dwarf) Star,true,M5
Frenis,Frenis,K (Yellow-Orange) Star,true,K8
Hu Jing Te,Hu Jing Te A,M (Red dwarf) Star,true,M0
Hu Jing Te,Hu Jing Te B,M (Red dwarf) Star,false,M7
Hu Jing Te,Hu Jing Te C,M (Red dwarf) Star,false,M7
Backlumbha,Backlumbha,K (Yellow-Orange) Star,true,K5
HIP 82636,HIP 82636 A,G (White-Yellow) Star,true,G
HIP 82636,HIP 82636 B,G (White-Yellow) Star,false,G5
HIP 82636,HIP 82636 C,M (Red dwarf) Star,false,M2
HIP 82636,HIP 82636 D,G (White-Yellow) Star,false,G4
Marule,Marule A,M (Red dwarf) Star,true,M6
Marule,Marule B,M (Red dwarf) Star,false,M9
Kaukai,Kaukai A,K (Yellow-Orange) Star,true,K2
Kaukai,Kaukai B,M (Red dwarf) Star,false,M1
Col 285 Sector DO-V b17-1,Col 285 Sector DO-V b17-1 A,M (Red dwarf) Star,true,M9
Col 285 Sector DO-V b17-1,Col 285 Sector DO-V b17-1 B,T (Brown dwarf) Star,false,T3
CPD-70 2439,CPD-70 2439,K (Yellow-Orange giant) Star,true,K7
Abazi,Abazi,M (Red dwarf) Star,true,M0
Tiegfries,Tiegfries A,M (Red dwarf) Star,true,M2
Tiegfries,Tiegfries B,M (Red dwarf) Star,false,M9
Tiegfries,Tiegfries C,L (Brown dwarf) Star,false,L5
Paucates,Paucates,K (Yellow-Orange) Star,true,K5
Vidattuns,Vidattuns A,M (Red dwarf) Star,true,M6
Vidattuns,Vidattuns B,L (Brown dwarf) Star,false,L5
Vidattuns,Vidattuns C,L (Brown dwarf) Star,false,L8
Bjortii,Bjortii A,M (Red dwarf) Star,true,M4
Bjortii,Bjortii B,T (Brown dwarf) Star,false,T4
Turongma,Turongma A,M (Red dwarf) Star,true,M2
Turongma,Turongma B,M (Red dwarf) Star,false,M7
Ngobogdii,Ngobogdii,M (Red dwarf) Star,true,M0
Tahumbla,Tahumbla A,M (Red dwarf) Star,true,M3
Tahumbla,Tahumbla B,M (Red dwarf) Star,false,M9
Tahumbla,Tahumbla C,M (Red dwarf) Star,false,M8
HIP 25843,HIP 25843 A,G (White-Yellow) Star,true,G5
HIP 25843,HIP 25843 B,K (Yellow-Orange) Star,false,K4
HIP 56905,HIP 56905 A,K (Yellow-Orange) Star,true,K
HIP 56905,HIP 56905 B,M (Red dwarf) Star,false,M6
HIP 113010,HIP 113010 A,K (Yellow-Orange) Star,true,K2
HIP 113010,HIP 113010 B,M (Red dwarf) Star,false,M4
Ogowenae,Ogowenae,M (Red dwarf) Star,true,M5
Raijankas,Raijankas A,K (Yellow-Orange) Star,true,K2
Raijankas,Raijankas B,M (Red dwarf) Star,false,M4
Raijankas,Raijankas C,L (Brown dwarf) Star,false,L0
Belispel,Belispel A,G (White-Yellow) Star,true,G6
Belispel,Belispel B,M (Red dwarf) Star,false,M6
HIP 33109,HIP 33109,F (White) Star,true,F5
Backlum,Backlum,T Tauri Star,true,TTS1
Khakha,Khakha A,K (Yellow-Orange) Star,true,K9
Khakha,Khakha B,M (Red dwarf) Star,false,M7
Khakha,Khakha C,M (Red dwarf) Star,false,M7
Coribes,Coribes A,G (White-Yellow) Star,true,G8
Coribes,Coribes B,M (Red dwarf) Star,false,M6
Coribes,Coribes C,K (Yellow-Orange) Star,false,K7
Wolf 499,Wolf 499,K (Yellow-Orange) Star,true,K5
Svarth,Svarth,M (Red dwarf) Star,true,M1
Derebititja,Derebititja,M (Red dwarf) Star,true,M2
Wu Kich,Wu Kich A,M (Red dwarf) Star,true,M9
Wu Kich,Wu Kich B,T (Brown dwarf) Star,false,T1
He Pola,He Pola,F (White) Star,true,F4
Pipi,Pipi,K (Yellow-Orange) Star,true,K1
Caucandaga,Caucandaga A,K (Yellow-Orange) Star,true,K6
Caucandaga,Caucandaga B,M (Red dwarf) Star,false,M4
Shilli,Shilli,M (Red dwarf) Star,true,M1
Morinja,Morinja,K (Yellow-Orange) Star,true,K3
Shamaphan,Shamaphan A,K (Yellow-Orange) Star,true,K2
Shamaphan,Shamaphan B,M (Red dwarf) Star,false,M7
HIP 107412,HIP 107412,F (White) Star,true,F4
HIP 107412,HIP 107412 6,Y (Brown dwarf) Star,false,Y1
HIP 107412,HIP 107412 7,Y (Brown dwarf) Star,false,Y4
HIP 107412,HIP 107412 9,Y (Brown dwarf) Star,false,Y4
Nehebayo,Nehebayo,M (Red dwarf) Star,true,M6
Geawetes,Geawetes A,M (Red dwarf) Star,true,M4
Geawetes,Geawetes B,L (Brown dwarf) Star,false,L2
Geawetes,Geawetes C,T (Brown dwarf) Star,false,T6
Geawetes,Geawetes D,M (Red dwarf) Star,false,M6
Jivaraikpoi,Jivaraikpoi,M (Red dwarf) Star,true,M7
Guoji,Guoji,M (Red dwarf) Star,true,M2
"Tz'utuls","Tz'utuls",K (Yellow-Orange) Star,true,K9
Tobala,Tobala,G (White-Yellow) Star,true,G7
Kanaheim,Kanaheim,K (Yellow-Orange) Star,true,K1
Walla Walla,Walla Walla A,G (White-Yellow) Star,true,G9
Walla Walla,Walla Walla B,M (Red dwarf) Star,false,M7
Walla Walla,Walla Walla C,M (Red dwarf) Star,false,M4
HIP 74931,HIP 74931,G (White-Yellow) Star,true,G3
Piegfrielta,Piegfrielta A,K (Yellow-Orange) Star,true,K2
Piegfrielta,Piegfrielta B,K (Yellow-Orange) Star,false,K6
LTT 141,LTT 141,K (Yellow-Orange) Star,true,K
Juma,Juma A,M (Red dwarf) Star,true,M7
Juma,Juma B,T (Brown dwarf) Star,false,T3
Haiurici,Haiurici,K (Yellow-Orange) Star,true,K5
Kokoi,Kokoi A,K (Yellow-Orange) Star,true,K8
Kokoi,Kokoi B,M (Red dwarf) Star,false,M6
Kokoi,Kokoi C,T (Brown dwarf) Star,false,T1
Kokoi,Kokoi D,L (Brown dwarf) Star,false,L6
Qamadi,Qamadi,M (Red dwarf) Star,true,M2
Lalande 30271,Lalande 30271 A,F (White) Star,true,F5
Lalande 30271,Lalande 30271 B,K (Yellow-Orange) Star,false,K8
HR 6328,HR 6328,F (White) Star,true,F0
HR 6328,HR 6328 2,Y (Brown dwarf) Star,false,Y6
Caer Itar,Caer Itar A,M (Red dwarf) Star,true,M0
Caer Itar,Caer Itar B,L (Brown dwarf) Star,false,L3
Caer Itar,Caer Itar C,T (Brown dwarf) Star,false,T1
Mi Hsien,Mi Hsien,G (White-Yellow) Star,true,G9
Har Ibofan,Har Ibofan A,M (Red dwarf) Star,true,M4
Har Ibofan,Har Ibofan B,M (Red dwarf) Star,false,M6
V749 Herculis,V749 Herculis A,White Dwarf (DA) Star,true,null
V749 Herculis,V749 Herculis B,M (Red dwarf) Star,false,M1
Gurus,Gurus A,K (Yellow-Orange) Star,true,K4
Gurus,Gurus B,M (Red dwarf) Star,false,M6
Gurus,Gurus C,M (Red dwarf) Star,false,M3
Gurus,Gurus D,L (Brown dwarf) Star,false,L2
HIP 78983,HIP 78983 A,K (Yellow-Orange) Star,true,K4
HIP 78983,HIP 78983 B,M (Red dwarf) Star,false,M5
HIP 78983,HIP 78983 C,L (Brown dwarf) Star,false,L3
Mohangda,Mohangda A,G (White-Yellow) Star,true,G6
Mohangda,Mohangda B,M (Red dwarf) Star,false,M7
Warra,Warra,F (White) Star,true,F4
Nocorioson,Nocorioson A,K (Yellow-Orange) Star,true,K9
Nocorioson,Nocorioson B,M (Red dwarf) Star,false,M2
Karbon,Karbon,K (Yellow-Orange) Star,true,K0
Mi He,Mi He A,M (Red dwarf) Star,true,M4
Mi He,Mi He B,L (Brown dwarf) Star,false,L7
Gigal,Gigal,M (Red dwarf) Star,true,M4
Hyades Sector MX-T c3-18,Hyades Sector MX-T c3-18,K (Yellow-Orange) Star,true,K1
Awabara,Awabara,K (Yellow-Orange) Star,true,K4
Awabara,Awabara 7,Y (Brown dwarf) Star,false,Y5
HIP 76982,HIP 76982,G (White-Yellow) Star,true,G
HIP 76982,HIP 76982 1,Y (Brown dwarf) Star,false,Y5
HIP 76982,HIP 76982 3,Y (Brown dwarf) Star,false,Y5
HIP 76982,HIP 76982 6,Y (Brown dwarf) Star,false,Y5
HIP 76982,HIP 76982 7,Y (Brown dwarf) Star,false,Y2
HIP 76982,HIP 76982 8,Y (Brown dwarf) Star,false,Y5
Icones,Icones,T Tauri Star,true,TTS5
Wulidjin,Wulidjin A,M (Red dwarf) Star,true,M2
Wulidjin,Wulidjin B,L (Brown dwarf) Star,false,L2
Wulidjin,Wulidjin C,T (Brown dwarf) Star,false,T5
HIP 17655,HIP 17655,F (White) Star,true,F7
En Kua,En Kua A,M (Red dwarf) Star,true,M7
En Kua,En Kua B,L (Brown dwarf) Star,false,L5
Karourok,Karourok A,M (Red dwarf) Star,true,M5
Karourok,Karourok B,M (Red dwarf) Star,false,M9
Maungbira,Maungbira,M (Red dwarf) Star,true,M7
Gliese 138.1,Gliese 138.1,G (White-Yellow) Star,true,G2
Gliese 138.1,Gliese 138.1 B,M (Red dwarf) Star,false,M4
HIP 19410,HIP 19410 A,K (Yellow-Orange) Star,true,K7
HIP 19410,HIP 19410 B,M (Red dwarf) Star,false,M8
HIP 19410,HIP 19410 C,T (Brown dwarf) Star,false,T0
Lenginang,Lenginang,M (Red dwarf) Star,true,M0
HIP 78716,HIP 78716,G (White-Yellow) Star,true,G2
Tau-1 Gruis,Tau-1 Gruis,G (White-Yellow) Star,true,G
LFT 1249,LFT 1249,M (Red dwarf) Star,true,M3
SAO 221526,SAO 221526,K (Yellow-Orange) Star,true,K0
SAO 221526,SAO 221526 9,Y (Brown dwarf) Star,false,Y3
Mebekre,Mebekre A,M (Red dwarf) Star,true,M4
Mebekre,Mebekre B,M (Red dwarf) Star,false,M8
Mebekre,Mebekre C,L (Brown dwarf) Star,false,L6
Zorynici,Zorynici,K (Yellow-Orange) Star,true,K4
HIP 76292,HIP 76292,K (Yellow-Orange) Star,true,K1
HIP 76292,HIP 76292 1,Y (Brown dwarf) Star,false,Y4
Humana,Humana A,K (Yellow-Orange) Star,true,K6
Humana,Humana B,M (Red dwarf) Star,false,M5
Pontae,Pontae,K (Yellow-Orange) Star,true,K8
Wirnir,Wirnir,L (Brown dwarf) Star,true,L0
Zlota Lung,Zlota Lung,M (Red dwarf) Star,true,M9
Sagalites,Sagalites A,M (Red dwarf) Star,true,M2
Sagalites,Sagalites B,L (Brown dwarf) Star,false,L2
Sagalites,Sagalites C,M (Red dwarf) Star,false,M8
Asgandjin,Asgandjin,M (Red dwarf) Star,true,M1
Chinner,Chinner A,M (Red dwarf) Star,true,M1
Chinner,Chinner B,M (Red dwarf) Star,false,M9
Barumbo,Barumbo A,M (Red dwarf) Star,true,M8
Barumbo,Barumbo B,M (Red dwarf) Star,false,M8
Gliese 9407,Gliese 9407 A,K (Yellow-Orange) Star,true,K0
Gliese 9407,Gliese 9407 B,M (Red dwarf) Star,false,M6
Gliese 9407,Gliese 9407 C,L (Brown dwarf) Star,false,L8
Mimurtudji,Mimurtudji,M (Red dwarf) Star,true,M5
HIP 80608,HIP 80608,G (White-Yellow) Star,true,G0
HIP 80608,HIP 80608 5,Y (Brown dwarf) Star,false,Y4
BD+59 1851,BD+59 1851 A,K (Yellow-Orange) Star,true,K3
BD+59 1851,BD+59 1851 B,M (Red dwarf) Star,false,M6
BD+59 1851,BD+59 1851 C,M (Red dwarf) Star,false,M3
Sutei,Sutei A,M (Red dwarf) Star,true,M7
Sutei,Sutei B,L (Brown dwarf) Star,false,L7
Sutei,Sutei C,L (Brown dwarf) Star,false,L9
GCRV 62586,GCRV 62586 A,K (Yellow-Orange) Star,true,K2
GCRV 62586,GCRV 62586 B,M (Red dwarf) Star,false,M7
GCRV 62586,GCRV 62586 C,L (Brown dwarf) Star,false,L3
GCRV 62586,GCRV 62586 D,M (Red dwarf) Star,false,M8
HR 5183,HR 5183 A,G (White-Yellow) Star,true,G
HR 5183,HR 5183 AB 4,T (Brown dwarf) Star,false,T8
HR 5183,HR 5183 AB 5,Y (Brown dwarf) Star,false,Y3
HR 5183,HR 5183 B,K (Yellow-Orange) Star,false,K1
HIP 60174,HIP 60174 A,M (Red dwarf) Star,true,M1
