Bahinook,Independent,Corporate,Refinery,Medium,341778,Congressus Tenebris
Trica,Independent,Corporate,Industrial,Low,1178833,Lunar Rising Corporation
Draudirawah,Independent,Theocracy,Colony,Medium,240612,Brotherhood of Batzin
Avalo,Independent,Democracy,Extraction,Medium,18544863,First Steps Academy
Jirara,Empire,Corporate,Industrial,Medium,2894619,Jirara Vision Ltd
Candin,Federation,Democracy,Terraforming,Medium,128794,Candin Free
Hirpinyi,Federation,Corporate,Industrial,High,7830331,HIP 102016 Purple Legal Holdings
Wakaulang,Independent,Feudal,Refinery,Medium,78609,Landstrider Legion
Hangkan,Empire,Patronage,Military,Low,36965,Nora Empire Party
Li Nongal,Independent,Communism,Agriculture,Low,4549,United Coalition of Boonta
Bhisara,Independent,Communism,Terraforming,Medium,240731,Off World Collective
Xuanec,Independent,Dictatorship,Industrial,Medium,6000596,The Mercs of Mikunn
Cotiges,Independent,Cooperative,Extraction,Low,1246,Open Pilot's Initiative
HIP 96906,Independent,Confederacy,Industrial,Medium,22129148,Formidine Greybeard Guild
HIP 83716,Independent,Confederacy,Terraforming,Medium,14518678,Cosmic Independent Agency
Ethwain,Independent,Theocracy,Industrial,High,5755854,Wild Priest Corps
Pegasi Sector XE-Q b5-0,Independent,Democracy,Extraction,Low,25123,Channel Zero
Hastar,Alliance,Corporate,Industrial,Low,2938985,Sap Core Legion
HIP 115094,Empire,Patronage,Extraction,Medium,213636,Black Rebellion Empire Wing
HIP 98704,Empire,Patronage,Extraction,Medium,107451,San Dan Guardians of Tradition
Dongat,Independent,Cooperative,Terraforming,Medium,262698,Achan One
HIP 114638,Independent,Communism,Extraction,Low,93230,Off World Collective
HIP 115736,Independent,Communism,Military,Low,154366,Off World Collective
Nyament,Independent,Communism,Industrial,Medium,4861981,Off World Collective
San Neb Xoc,Independent,Cooperative,Terraforming,Medium,256237432,United Systems Cooperative
LP 348-64,Independent,Communism,Colony,Low,752568,Guardians of Harmony
Ndano,Empire,Corporate,Extraction,Low,85786,Ndano Life Company
HIP 58301,Independent,Democracy,Refinery,Medium,65943,Values Party of HIP 58301
Orobu,Federation,Democracy,Industrial,Medium,3315557,Romanian Remnants Assembly
Sibitia,Alliance,Corporate,Refinery,Low,17584,Razorback Astronautics
ValiTem,Empire,Dictatorship,Military,Low,48699,Pauline's People's Party
Maiphu,Independent,Feudal,Refinery,Low,26221,The Dukes of Mikunn
Teletes,Empire,Corporate,Industrial,Medium,4567015,Empire Technology and Trade Institute
Scirtari,Empire,Corporate,Extraction,Medium,3731231,Orion Arms Technology
Tirajo,Independent,Confederacy,Refinery,Medium,290911,Confederacy of British Commanders
Bobole,Independent,Corporate,Extraction,Low,1186,DaVinci Corp.
HIP 104292,Independent,Feudal,Industrial,Medium,34708706,The Kuun-Lan
Kainango,Empire,Patronage,Extraction,Low,5371,Liv Patron's Principles
Usiratiach,Federation,Corporate,Military,Low,121860,Usiratiach Organisation
HIP 23984,Empire,Patronage,Terraforming,Medium,292591,HIP 23984 Guardians of Tradition
Xavalenti,Alliance,Corporate,Extraction,Medium,49208,Sap Core Legion
Laukama,Independent,Confederacy,Terraforming,Low,169379,The L.O.S.P.
Redonesses,Independent,Corporate,Terraforming,Medium,6938399,Ender Development
Mayoruband,Independent,Democracy,Agriculture,Low,42483,German Pilot Lounge
Acokwus,Independent,Anarchy,Military,Anarchy,87457,Explorers of the Anarchy
Barueker,Independent,Feudal,Extraction,Low,3273,Marquis du Ma'a
Wolf 980,Independent,Anarchy,Refinery,Anarchy,24992,Wolf 980 Purple Crew
Langkang,Empire,Patronage,Industrial,Medium,1973805,Ngalites Citizens of Tradition
Basuseku,Empire,Patronage,Extraction,High,4675553,The Void Walkers
HIP 12785,Independent,Feudal,Agriculture,Medium,14609,Lords of the Old Dominion
Akenates,Independent,Cooperative,Military,Medium,165244,United Defence Initiative
Col 285 Sector LD-O b21-7,Federation,Corporate,Military,Low,322302,Armenia Corporation
Colai,Independent,Confederacy,Terraforming,Medium,5669873,STAR Confederation
Yakamu,Independent,Confederacy,Terraforming,Low,18060466,Confederacy of Devata Baru
Jongo,Empire,Patronage,High Tech,Low,17318,Hakurei Stargaze Musketeers
HIP 62438,Federation,Confederacy,Extraction,Low,42885,Carl Sagan Legends
HIP 69738,Independent,Corporate,Agriculture,Low,18472,YKE Technologies
Patora,Independent,Democracy,Industrial,Medium,22637940,Shadow of the Phoenix
Gliese 506.2,Independent,Cooperative,Terraforming,Low,190419,Canonn
Umvelli,Empire,Patronage,Military,Low,51861,The Void Walkers
Luso,Independent,Communism,Extraction,Medium,2240009,Sukree Labour Union
Muan Qingga,Independent,Communism,Refinery,Medium,201684,Workers of Manite Labour Union
Harakwaxaca,Independent,Corporate,Extraction,Medium,36858,Harakwaxaca Comms Limited
Beliukis,Independent,Corporate,Industrial,Medium,7484421,Congressus Tenebris
Hyades Sector IR-W d1-82,Federation,Anarchy,Colony,Anarchy,211,Outer Planets Anarchists Armada
HIP 21474,Independent,Corporate,Military,Medium,89517,Pilot Syndicate 4
Kutjang,Independent,Corporate,Extraction,Low,66781,Kutjang Silver Life Services
HIP 23318,Independent,Feudal,Colony,Low,44445,Marquis du Ma'a
Kavat,Empire,Patronage,Industrial,Low,2504775,6th Imperial Commission
HIP 35185,Federation,Corporate,Industrial,Medium,150481,HIP 35185 Purple Advanced Prtnrs
Medei,Independent,Democracy,High Tech,Low,27924,Sidus Rising
Kazatobi,Independent,Feudal,Agriculture,Low,18195,Landstrider Legion
HIP 114420,Federation,Corporate,Terraforming,Medium,6610344,Haiden Organisation
Burigpa,Independent,Cooperative,Military,Medium,18268,Milkyway Miners Union
Lhanla,Independent,Cooperative,Refinery,Low,41912,Zhaoxian Coordinated
Zhaoxian,Independent,Cooperative,Extraction,Low,1505,Galactic Academic Training Group
Sakampanut,Independent,Patronage,Terraforming,Medium,3090458,LPV Corporation
HR 8970,Independent,Cooperative,Refinery,Low,347998,Wrecking Crew
HIP 2736,Independent,Corporate,Terraforming,Low,130379,HIP 2736 United PLC
HIP 9051,Independent,Corporate,Terraforming,Medium,222493,Exclusive Mega Universal
Varramool,Independent,Corporate,Refinery,Low,38428,Expanders Corp
Jamanu,Independent,Democracy,Industrial,Low,2905219,Portuguese Royal Navy
Col 285 Sector DI-P b20-2,Independent,Confederacy,Extraction,Low,11086826,Black Widow
HIP 93108,Federation,Democracy,Terraforming,Medium,148720,Movement for HIP 93108 Resistance
BD+55 3074,Independent,Corporate,Colony,Low,85414,BD+55 3074 Jet Legal Services
HIP 102259,Empire,Patronage,Industrial,Medium,12661638,HIP 102259 Citizens of Tradition
Ten Gu,Independent,Confederacy,Colony,Low,144758,Black Widow
HIP 4536,Empire,Corporate,Extraction,Low,37709,Orion Solutions
Sokandjiru,Independent,Corporate,Extraction,Low,2641,German Space Cruisers Inc.
Kaupolis,Independent,Cooperative,Industrial,Medium,3603647,Cameron's Combat Services
Sharu,Independent,Dictatorship,Extraction,Medium,40840,The Mercs of Mikunn
Txamsa,Independent,Theocracy,Colony,Medium,140307,Sacra Oculus
Bahinga,Independent,Cooperative,Industrial,Medium,6561670,The Emporium
Col 285 Sector OS-T d3-135,Independent,Corporate,Refinery,Low,193737,Congressus Tenebris
Cintani,Independent,Corporate,Extraction,Low,78767,Congressus Tenebris
HIP 41274,Independent,Corporate,Refinery,Low,86744,Congressus Tenebris
Mechagii,Independent,Corporate,Refinery,Low,130347,Mechagii Group
Banbarulini,Federation,Confederacy,Extraction,Low,48558,Banbarulini Confederacy
Jurus,Independent,Theocracy,Extraction,Low,52525,Angelic Church of Messi
HIP 64714,Federation,Corporate,Extraction,Medium,3675555,Ironheart Corporation
Borongoreng,Independent,Feudal,Extraction,Low,2425,The Dukes of Mikunn
HIP 62175,Independent,Cooperative,Colony,Low,2742311,Uniting Lauricocha
Shapori,Independent,Feudal,Agriculture,Low,4555,Coldsun Impireacht
Nulis,Independent,Cooperative,Industrial,Low,3543062,The Buurian Protectorate
Col 285 Sector YK-O d6-147,Independent,Communism,Refinery,Low,352236,Workers of Manite Labour Union
Djerato,Empire,Dictatorship,Industrial,Medium,6488887,United HIP 11469 Front
Hyades Sector MX-T c3-26,Independent,Anarchy,Refinery,Anarchy,31926,Explorers of the Anarchy
Nauragwa,Federation,Corporate,High Tech,Low,48759,Federal Galactic Systems
Ekibiogama,Federation,Confederacy,Extraction,Low,34530,Confederation of Ekibiogama
Rian,Independent,Cooperative,Extraction,Low,2036,Rian People's Co-operative
HIP 110867,Independent,Cooperative,Extraction,Low,149523,HIP 3470 as one
Wo 9812 B,Empire,Corporate,Colony,Medium,171636,Macuano Advanced Network
Valku,Independent,Cooperative,Extraction,Medium,372570,Misfit's of Science and Research
33 G. Antlia,Independent,Corporate,Colony,Low,83099,Veles Company
Col 285 Sector UO-R d4-83,Independent,Democracy,Colony,Low,1030,Wings of Horus
Oduduni,Independent,Communism,Terraforming,Medium,138785,Oduduni Citizen Party
HIP 107494,Independent,Communism,Industrial,Low,3074080,HIP 107494 Union
HIP 116910,Empire,Patronage,Extraction,Medium,5113879,Likedeeler of Michel
HIP 117668,Empire,Patronage,Extraction,Low,21036,Likedeeler of Michel
Cibarci,Independent,Dictatorship,Industrial,Low,2378951,Defence Force of Cibarci
Tao Dai,Empire,Patronage,High Tech,Low,13158,1st Galactic Line of Defence
HIP 97704,Independent,Confederacy,Extraction,Low,28654,The Black Widow Corps
Lescherty,Independent,Anarchy,Industrial,Anarchy,9736494,Storm Seekers
HIP 64848,Federation,Corporate,Industrial,Medium,6831570,HIP 64848 Legal Corp.
Parulang,Independent,Democracy,Industrial,Medium,5113727,Parulang Resistance
Yena Gu,Federation,Democracy,Extraction,Medium,3266352,Federal Expeditionary Corps
Sokopel,Federation,Confederacy,Industrial,Low,2192605,Sokopel Alliance
Idu mishmi,Empire,Feudal,Extraction,Low,22774,Marquis du Idu mishmi
Jura Lungs,Empire,Corporate,Extraction,Medium,348667,Jura Lungs Fortune Systems
Wandir,Independent,Feudal,Industrial,Medium,19066015,The Kuun-Lan
Saminicing,Independent,Democracy,Extraction,Medium,4507328,Saminicing Independents
HR 8019,Independent,Democracy,Extraction,Medium,190019,Casual Societal Republica
Ngarasini,Independent,Theocracy,Refinery,Medium,92916,Sacra Oculus
Adiva,Federation,Confederacy,High Tech,Low,17865,Latji Coalition
Lu Dis,Independent,Anarchy,Extraction,Anarchy,2932434,Explorers of the Anarchy
Tan'giko,Federation,Corporate,Refinery,Medium,16758,Cerritics Group
Dimaratem,Independent,Feudal,Industrial,Low,2326956,Elite Privateer Group Initiative
Kokondji,Empire,Patronage,Extraction,High,3121130,Tsakapai Empire Group
Hajapai,Federation,Corporate,Industrial,Low,4277758,Chang O Interstellar
HIP 348,Independent,Cooperative,Extraction,Medium,256240,Wrecking Crew
Wanjul,Independent,Cooperative,Industrial,Medium,26442840,Durgeth One
Anginti,Independent,Corporate,Extraction,Low,32130,Veles Company
Chuku,Federation,Corporate,Industrial,High,5729255,Ben Sakha Major Limited
Ju Sheng,Independent,Corporate,Agriculture,Low,47869,Expanders Corp
HR 6489,Independent,Patronage,Military,Low,100775,Rogue Merchanteers
Perovii,Independent,Communism,Refinery,Medium,139297,Gluskas Left Party
San Wu Gu,Empire,Patronage,Extraction,Medium,4292996,Le Legion de EX99
Giryamba,Independent,Democracy,Extraction,Medium,105669,Labour of Giryamba
HIP 62127,Independent,Corporate,Colony,Low,41331,Pilots Trade Network
Chiniani,Independent,Cooperative,Extraction,Low,15719,Integrated Rasa
Tphene,Independent,Cooperative,Extraction,Low,1340,IMC Remnant Fleet
Diabingo,Independent,Feudal,Agriculture,Low,62131,The Kuun-Lan
Edenwi,Independent,Corporate,Industrial,Low,1787673,Radius Group Inc
Jura Laima,Independent,Cooperative,Industrial,Low,1884219,Phoenix Flight Explorers Commune
Wolf 959,Independent,Democracy,Extraction,Low,59451,Muro Independents
Arapahoma,Independent,Confederacy,Industrial,Low,4319389,Interstellar Strike Force
Tharuburr,Independent,Cooperative,Extraction,Low,2191,Colonia Travel Agency
Weredawasi,Independent,Corporate,Industrial,Low,3984260,Pigeon Shipping Lines
Bhumliaurt,Independent,Corporate,Terraforming,Low,305143,Bhumliaurt Purple Travel Dev
Hyades Sector AV-O b6-5,Independent,Confederacy,Extraction,Low,1106221,Brazilian League of Pilots
Ceti Sector ZE-A d90,Independent,Corporate,Refinery,Low,506792,Radius Group Inc
Kipgensi,Alliance,Corporate,Terraforming,Low,155780,Sap Core Legion
Aeducini,Independent,Theocracy,Colony,Medium,237681,Sacra Oculus
Kamahu,Federation,Democracy,Agriculture,Low,18771,Explorers of Nabudis
Bi Dhoraja,Independent,Corporate,High Tech,Low,39964,Pisat Electronics & Co
Xue Zhan,Independent,Dictatorship,Refinery,Low,54611,The Mercs of Mikunn
Col 285 Sector GE-M b22-6,Independent,Communism,Military,Low,354244,People's HIP 97384 Citizen Party
Biballi,Empire,Patronage,Industrial,High,9608502,Empire's Twilight
Turo,Empire,Corporate,Refinery,Low,39588,Turo Inc
Patakaka,Alliance,Corporate,Industrial,Medium,8386116,BR CORPORATION
Gang Yun,Federation,Corporate,Colony,Low,37004,Gang Yun State Solutions
Pienapa,Independent,Dictatorship,Military,Low,70821,Kaleni Order
Tetonesir,Alliance,Corporate,Industrial,Medium,3703668,The Arcadia Partnership
HIP 106792,Empire,Corporate,Military,Medium,62964,Kaushu Bridge Industries
Shapsugs,Independent,Corporate,Extraction,Low,23496,Technology-Union
HIP 2504,Empire,Patronage,Agriculture,Low,110864,Likedeeler of Michel
HIP 106006,Empire,Corporate,Refinery,Low,17515,HIP 106204 Comms Limited
Ngaruagsa,Federation,Corporate,Refinery,Medium,226409,Brazilian Trading Company
HIP 94396,Independent,Corporate,Industrial,Medium,5349086,Nexus Union
Azaliba,Independent,Communism,Industrial,Low,2476444,Labour Union of Ahayan
Inktehit,Independent,Cooperative,Industrial,Medium,36965549,Cameron's Combat Services
HIP 81177,Independent,Anarchy,Extraction,Anarchy,19988,HIP 81662 Silver Council
Warrapatis,Empire,Patronage,Extraction,Low,15230,Cartel of Yaso Kondi
C'hi Yu,Independent,Corporate,Extraction,Medium,58383,Upaniklis Vision Incorporated
Col 285 Sector UZ-P d5-90,Independent,Corporate,Refinery,Low,37302,Misiriang Jet United Inc
HIP 99210,Independent,Democracy,Refinery,Low,605,Independent Caucuma Free
Chun Chehe,Independent,Cooperative,Extraction,Low,73336,Integrated Chun Chehe
Meidruwa,Independent,Feudal,Extraction,Low,2073,Coldsun Impireacht
16 Eta Sagittae,Independent,Corporate,Industrial,High,35858529,Upaniklis Vision Incorporated
Inherdis,Empire,Prison colony,Terraforming,Medium,226633,Moritasgus Imperial Corporation
Zang Tangma,Independent,Corporate,Industrial,Low,3577197,Deep Space Mining Agency
HIP 102815,Independent,Corporate,Colony,Low,207080,Phobyn Corporation
Jukuna,Independent,Communism,Extraction,Low,1565,Union of Kosche
Vash,Federation,Confederacy,Extraction,Low,28819,Partnership of Chankates
Nyorensei,Alliance,Democracy,Refinery,Low,26481,Spearhead Charter
Lu Dong Bin,Federation,Corporate,Extraction,Low,2062,Manite Inc
Etmanei,Empire,Patronage,Terraforming,Medium,183599,Goudumo Emperor's Grace
Lu Xiao,Independent,Cooperative,Terraforming,Medium,246996,Nomads Galactic Tribes Alliance
Kamcab,Independent,Communism,Extraction,Low,9115,Workers of Moan Republic Party
Torngala,Independent,Feudal,Extraction,Low,69980,Marquis du Ma'a
Pegasi Sector RD-S b4-6,Independent,Corporate,Refinery,Low,606654,Supreme Dynamics Corporation
Kutjaricori,Federation,Democracy,Industrial,Medium,1867678,Social Ahemakino Green Party
HIP 1567,Empire,Patronage,Terraforming,Medium,238745,HIP 1567 Empire Pact
Wannovik,Empire,Patronage,Terraforming,Medium,305665,The Void Walkers
Gaunetet,Independent,Communism,Terraforming,Medium,219614,Off World Collective
Lan Tie Yu,Federation,Corporate,Refinery,Medium,2729561,Lan Tie Yu Jet State Inc
Emblannovii,Independent,Anarchy,Terraforming,Anarchy,419801387,The Crusaders
Ewenet,Independent,Democracy,Terraforming,Low,138006,EDC Commonwealth
Saruek,Federation,Democracy,Agriculture,Medium,47639,Dark Enterprise
Li K'anja,Federation,Democracy,Industrial,Medium,2215095,Candin Free
HIP 63530,Independent,Cooperative,Agriculture,Low,93575,Dijkstra PLC
Deiva,Independent,Corporate,Industrial,Medium,23004549,Delta Squadron
Durok,Independent,Confederacy,Industrial,Medium,2095574,The Black Widow Corps
Col 285 Sector NN-Z a43-0,Independent,Confederacy,Extraction,Low,128175,Black Widow
Aje Shaluga,Empire,Corporate,Extraction,Low,2145,Aje Shaluga Purple Vision Ltd
Chebay,Independent,Cooperative,Industrial,Low,1647100,The Winged Hussars
Airseklis,Independent,Theocracy,Terraforming,Low,227117,Sacra Oculus
Diaba,Empire,Dictatorship,Industrial,Medium,3966498,Regiment of Imperial Mongrels
HIP 104071,Independent,Patronage,Terraforming,Low,201038,HIP 104071 Independent Union
Tsimshis,Federation,Corporate,Refinery,Medium,144794,Tsimshis Blue Vision Co
Odudungu,Independent,Cooperative,Agriculture,Low,101674,Independence Separatist Fleet
Turboletae,Independent,Cooperative,Refinery,Low,55920,Turboletae Collective
Njemar,Independent,Corporate,Extraction,Low,9620,Broadcast Cobra
Wolf 560,Independent,Corporate,Military,Low,114745,Gaohim Allied Solutions
Hyades Sector MY-P b6-5,Alliance,Democracy,Military,Low,681263,Flat Galaxy Society
Aowicha,Independent,Democracy,Industrial,Medium,7288176,Interplanetary Explorations
Synteri,Independent,Prison colony,Extraction,Low,2568,Synteri Prison Colony
HIP 95720,Independent,Cooperative,Colony,Medium,229940,Knights of the Black
Kamumba,Empire,Patronage,Refinery,Medium,261984,Kamumba Empire Party
HIP 97096,Empire,Corporate,High Tech,Low,20243,Gandillava Bridge Limited
HIP 97185,Empire,Dictatorship,Extraction,Low,86263,Arche Corporation
Col 285 Sector ZF-E c12-20,Independent,Anarchy,Colony,Anarchy,4830,Cartel of HIP 83983
Lienate,Independent,Democracy,Refinery,Low,39529,Progressive Party of Uracenufon
HIP 112859,Independent,Communism,Industrial,Medium,2637558,Union Party of HIP 112859
Col 285 Sector KY-H c10-31,Independent,Corporate,Extraction,Medium,2027653,Upaniklis Vision Incorporated
HIP 67009,Independent,Cooperative,Terraforming,Low,166617,Orion Republic
Col 285 Sector BT-V b17-2,Federation,Democracy,Colony,Low,909922,Jirani Independents
Andharveti,Independent,Democracy,Agriculture,Low,27330,Jamaica Inn Movement
